frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:05.000000000 EST","51.15.54.117","100.0.0.1","6","40"
"2","Dec 31, 1969 19:00:05.000000000 EST","51.15.54.117","100.0.0.3","6","40"
"3","Dec 31, 1969 19:00:05.000000000 EST","51.15.54.117","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:05.000000000 EST","51.15.54.117","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:05.000000000 EST","51.15.54.117","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:05.006002000 EST","100.0.0.2","51.15.54.117","6","40"
"7","Dec 31, 1969 19:00:05.006002000 EST","51.15.54.117","100.0.0.2","6","1500"
"8","Dec 31, 1969 19:00:05.006002000 EST","51.15.54.117","100.0.0.2","6","1500"
"9","Dec 31, 1969 19:00:05.013004000 EST","100.0.0.2","51.15.54.117","6","40"
"10","Dec 31, 1969 19:00:05.013004000 EST","51.15.54.117","100.0.0.2","6","286"
"11","Dec 31, 1969 19:00:05.019006000 EST","100.0.0.2","51.15.54.117","6","40"
"12","Dec 31, 1969 19:00:05.019006000 EST","51.15.54.117","100.0.0.2","6","40"
"13","Dec 31, 1969 19:00:05.019006000 EST","100.0.0.2","51.15.54.117","6","100"
"14","Dec 31, 1969 19:00:05.020006000 EST","51.15.54.117","100.0.0.2","6","40"
"15","Dec 31, 1969 19:00:05.025008000 EST","100.0.0.2","51.15.54.117","6","557"
"16","Dec 31, 1969 19:00:05.025008000 EST","51.15.54.117","100.0.0.2","6","1211"
"17","Dec 31, 1969 19:00:05.026008000 EST","100.0.0.2","51.15.54.117","6","40"
"18","Dec 31, 1969 19:00:05.026008000 EST","51.15.54.117","100.0.0.2","6","40"
"19","Dec 31, 1969 19:00:05.026008000 EST","51.15.54.117","100.0.0.2","6","40"
"20","Dec 31, 1969 19:00:05.031010000 EST","100.0.0.2","51.15.54.117","6","120"
"21","Dec 31, 1969 19:00:05.031010000 EST","100.0.0.2","51.15.54.117","6","73"
"22","Dec 31, 1969 19:00:05.031010000 EST","51.15.54.117","100.0.0.2","6","119"
"23","Dec 31, 1969 19:00:05.031010000 EST","51.15.54.117","100.0.0.2","6","119"
"24","Dec 31, 1969 19:00:05.031010000 EST","51.15.54.117","100.0.0.2","6","1500"
"25","Dec 31, 1969 19:00:05.032010000 EST","100.0.0.2","51.15.54.117","6","40"
"26","Dec 31, 1969 19:00:05.038012000 EST","100.0.0.2","51.15.54.117","6","40"
"27","Dec 31, 1969 19:00:05.038012000 EST","51.15.54.117","100.0.0.2","6","647"
"28","Dec 31, 1969 19:00:05.044014000 EST","100.0.0.2","51.15.54.117","6","1500"
"29","Dec 31, 1969 19:00:05.044014000 EST","100.0.0.2","51.15.54.117","6","813"
"30","Dec 31, 1969 19:00:05.045014000 EST","51.15.54.117","100.0.0.2","6","40"
