frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:05.000000000 EST","95.217.16.212","100.0.0.1","6","40"
"2","Dec 31, 1969 19:00:05.000000000 EST","95.217.16.212","100.0.0.3","6","40"
"3","Dec 31, 1969 19:00:05.000000000 EST","95.217.16.212","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:05.000000000 EST","95.217.16.212","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:05.000000000 EST","95.217.16.212","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:05.030460000 EST","100.0.0.1","95.217.16.212","6","40"
"7","Dec 31, 1969 19:00:05.030460000 EST","100.0.0.1","95.217.16.212","6","40"
"8","Dec 31, 1969 19:00:05.030460000 EST","100.0.0.3","95.217.16.212","6","40"
"9","Dec 31, 1969 19:00:05.030460000 EST","100.0.0.3","95.217.16.212","6","40"
"10","Dec 31, 1969 19:00:05.030460000 EST","95.217.16.212","100.0.0.1","6","198"
"11","Dec 31, 1969 19:00:05.030460000 EST","95.217.16.212","100.0.0.3","6","208"
"12","Dec 31, 1969 19:00:05.030460000 EST","95.217.16.212","100.0.0.1","6","1500"
"13","Dec 31, 1969 19:00:05.030460000 EST","95.217.16.212","100.0.0.1","6","1500"
"14","Dec 31, 1969 19:00:05.030460000 EST","95.217.16.212","100.0.0.3","6","1500"
"15","Dec 31, 1969 19:00:05.030460000 EST","95.217.16.212","100.0.0.3","6","1500"
"16","Dec 31, 1969 19:00:05.054806000 EST","100.0.0.2","95.217.16.212","6","40"
"17","Dec 31, 1969 19:00:05.054806000 EST","95.217.16.212","100.0.0.2","6","1500"
"18","Dec 31, 1969 19:00:05.054806000 EST","95.217.16.212","100.0.0.2","6","1500"
"19","Dec 31, 1969 19:00:05.060920000 EST","100.0.0.1","95.217.16.212","6","103"
"20","Dec 31, 1969 19:00:05.060920000 EST","100.0.0.3","95.217.16.212","6","103"
"21","Dec 31, 1969 19:00:05.061920000 EST","100.0.0.1","95.217.16.212","6","40"
"22","Dec 31, 1969 19:00:05.061920000 EST","95.217.16.212","100.0.0.1","6","287"
"23","Dec 31, 1969 19:00:05.061920000 EST","100.0.0.3","95.217.16.212","6","40"
