frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:03.000000000 EST","145.239.82.229","100.0.0.3","6","40"
"2","Dec 31, 1969 19:00:03.000000000 EST","145.239.82.229","100.0.0.2","6","40"
"3","Dec 31, 1969 19:00:03.000000000 EST","145.239.82.229","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:03.000000000 EST","145.239.82.229","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:03.000000000 EST","145.239.82.229","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:03.037528000 EST","100.0.0.1","145.239.82.229","6","40"
"7","Dec 31, 1969 19:00:03.037528000 EST","100.0.0.3","145.239.82.229","6","40"
"8","Dec 31, 1969 19:00:03.037528000 EST","100.0.0.3","145.239.82.229","6","40"
"9","Dec 31, 1969 19:00:03.037528000 EST","145.239.82.229","100.0.0.3","6","198"
"10","Dec 31, 1969 19:00:03.037528000 EST","145.239.82.229","100.0.0.1","6","1500"
"11","Dec 31, 1969 19:00:03.037528000 EST","145.239.82.229","100.0.0.1","6","1500"
"12","Dec 31, 1969 19:00:03.037528000 EST","145.239.82.229","100.0.0.3","6","1500"
"13","Dec 31, 1969 19:00:03.037528000 EST","145.239.82.229","100.0.0.3","6","1500"
"14","Dec 31, 1969 19:00:03.047526000 EST","100.0.0.2","145.239.82.229","6","40"
"15","Dec 31, 1969 19:00:03.047526000 EST","100.0.0.2","145.239.82.229","6","40"
"16","Dec 31, 1969 19:00:03.047526000 EST","145.239.82.229","100.0.0.2","6","208"
"17","Dec 31, 1969 19:00:03.047526000 EST","145.239.82.229","100.0.0.2","6","1500"
"18","Dec 31, 1969 19:00:03.047526000 EST","145.239.82.229","100.0.0.2","6","1500"
"19","Dec 31, 1969 19:00:03.075056000 EST","100.0.0.3","145.239.82.229","6","103"
"20","Dec 31, 1969 19:00:03.076056000 EST","100.0.0.1","145.239.82.229","6","40"
"21","Dec 31, 1969 19:00:03.076056000 EST","145.239.82.229","100.0.0.1","6","300"
"22","Dec 31, 1969 19:00:03.076056000 EST","100.0.0.3","145.239.82.229","6","40"
"23","Dec 31, 1969 19:00:03.076056000 EST","145.239.82.229","100.0.0.3","6","300"
"24","Dec 31, 1969 19:00:03.076056000 EST","145.239.82.229","100.0.0.3","6","40"
"25","Dec 31, 1969 19:00:03.095052000 EST","100.0.0.2","145.239.82.229","6","103"
"26","Dec 31, 1969 19:00:03.096052000 EST","100.0.0.2","145.239.82.229","6","40"
"27","Dec 31, 1969 19:00:03.096052000 EST","145.239.82.229","100.0.0.2","6","300"
"28","Dec 31, 1969 19:00:03.096052000 EST","145.239.82.229","100.0.0.2","6","40"
"29","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.1","145.239.82.229","6","40"
"30","Dec 31, 1969 19:00:03.113584000 EST","145.239.82.229","100.0.0.1","6","40"
"31","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.1","145.239.82.229","6","100"
"32","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.3","145.239.82.229","6","40"
"33","Dec 31, 1969 19:00:03.113584000 EST","145.239.82.229","100.0.0.3","6","40"
"34","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.3","145.239.82.229","6","100"
"35","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.3","145.239.82.229","6","40"
"36","Dec 31, 1969 19:00:03.113584000 EST","145.239.82.229","100.0.0.3","6","40"
"37","Dec 31, 1969 19:00:03.113584000 EST","145.239.82.229","100.0.0.3","6","40"
"38","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.1","145.239.82.229","6","40"
"39","Dec 31, 1969 19:00:03.113584000 EST","100.0.0.3","145.239.82.229","6","40"
"40","Dec 31, 1969 19:00:03.114584000 EST","145.239.82.229","100.0.0.1","6","40"
"41","Dec 31, 1969 19:00:03.114584000 EST","145.239.82.229","100.0.0.3","6","40"
"42","Dec 31, 1969 19:00:03.143578000 EST","100.0.0.2","145.239.82.229","6","40"
"43","Dec 31, 1969 19:00:03.143578000 EST","145.239.82.229","100.0.0.2","6","40"
"44","Dec 31, 1969 19:00:03.143578000 EST","100.0.0.2","145.239.82.229","6","100"
"45","Dec 31, 1969 19:00:03.143578000 EST","100.0.0.2","145.239.82.229","6","40"
"46","Dec 31, 1969 19:00:03.143578000 EST","145.239.82.229","100.0.0.2","6","40"
"47","Dec 31, 1969 19:00:03.143578000 EST","145.239.82.229","100.0.0.2","6","40"
"48","Dec 31, 1969 19:00:03.143578000 EST","100.0.0.2","145.239.82.229","6","40"
"49","Dec 31, 1969 19:00:03.144578000 EST","145.239.82.229","100.0.0.2","6","40"
"50","Dec 31, 1969 19:00:03.151112000 EST","100.0.0.1","145.239.82.229","6","557"
"51","Dec 31, 1969 19:00:03.151112000 EST","100.0.0.3","145.239.82.229","6","557"
"52","Dec 31, 1969 19:00:03.151112000 EST","100.0.0.3","145.239.82.229","6","40"
"53","Dec 31, 1969 19:00:03.151112000 EST","145.239.82.229","100.0.0.1","6","1203"
"54","Dec 31, 1969 19:00:03.151112000 EST","145.239.82.229","100.0.0.3","6","1203"
"55","Dec 31, 1969 19:00:03.152112000 EST","100.0.0.1","145.239.82.229","6","40"
"56","Dec 31, 1969 19:00:03.152112000 EST","145.239.82.229","100.0.0.1","6","40"
"57","Dec 31, 1969 19:00:03.152112000 EST","100.0.0.3","145.239.82.229","6","40"
"58","Dec 31, 1969 19:00:03.152112000 EST","145.239.82.229","100.0.0.3","6","40"
"59","Dec 31, 1969 19:00:03.152112000 EST","145.239.82.229","100.0.0.1","6","40"
"60","Dec 31, 1969 19:00:03.152112000 EST","145.239.82.229","100.0.0.3","6","40"
"61","Dec 31, 1969 19:00:03.188640000 EST","100.0.0.1","145.239.82.229","6","120"
"62","Dec 31, 1969 19:00:03.188640000 EST","100.0.0.1","145.239.82.229","6","73"
"63","Dec 31, 1969 19:00:03.188640000 EST","100.0.0.3","145.239.82.229","6","120"
"64","Dec 31, 1969 19:00:03.188640000 EST","100.0.0.3","145.239.82.229","6","73"
"65","Dec 31, 1969 19:00:03.188640000 EST","145.239.82.229","100.0.0.1","6","119"
"66","Dec 31, 1969 19:00:03.188640000 EST","145.239.82.229","100.0.0.1","6","119"
"67","Dec 31, 1969 19:00:03.188640000 EST","145.239.82.229","100.0.0.3","6","119"
"68","Dec 31, 1969 19:00:03.188640000 EST","145.239.82.229","100.0.0.3","6","119"
"69","Dec 31, 1969 19:00:03.188640000 EST","145.239.82.229","100.0.0.1","6","1500"
"70","Dec 31, 1969 19:00:03.188640000 EST","145.239.82.229","100.0.0.3","6","1500"
"71","Dec 31, 1969 19:00:03.189640000 EST","100.0.0.1","145.239.82.229","6","40"
"72","Dec 31, 1969 19:00:03.189640000 EST","100.0.0.3","145.239.82.229","6","40"
"73","Dec 31, 1969 19:00:03.191104000 EST","100.0.0.2","145.239.82.229","6","557"
"74","Dec 31, 1969 19:00:03.191104000 EST","100.0.0.2","145.239.82.229","6","40"
"75","Dec 31, 1969 19:00:03.191104000 EST","145.239.82.229","100.0.0.2","6","1203"
"76","Dec 31, 1969 19:00:03.192104000 EST","100.0.0.2","145.239.82.229","6","40"
"77","Dec 31, 1969 19:00:03.192104000 EST","145.239.82.229","100.0.0.2","6","40"
"78","Dec 31, 1969 19:00:03.192104000 EST","145.239.82.229","100.0.0.2","6","40"
"79","Dec 31, 1969 19:00:03.227168000 EST","100.0.0.1","145.239.82.229","6","40"
"80","Dec 31, 1969 19:00:03.227168000 EST","145.239.82.229","100.0.0.1","6","616"
"81","Dec 31, 1969 19:00:03.227168000 EST","100.0.0.3","145.239.82.229","6","40"
"82","Dec 31, 1969 19:00:03.227168000 EST","145.239.82.229","100.0.0.3","6","616"
"83","Dec 31, 1969 19:00:03.238630000 EST","100.0.0.2","145.239.82.229","6","120"
"84","Dec 31, 1969 19:00:03.238630000 EST","100.0.0.2","145.239.82.229","6","73"
"85","Dec 31, 1969 19:00:03.238630000 EST","145.239.82.229","100.0.0.2","6","119"
"86","Dec 31, 1969 19:00:03.238630000 EST","145.239.82.229","100.0.0.2","6","119"
"87","Dec 31, 1969 19:00:03.238630000 EST","145.239.82.229","100.0.0.2","6","1500"
"88","Dec 31, 1969 19:00:03.239630000 EST","100.0.0.2","145.239.82.229","6","40"
"89","Dec 31, 1969 19:00:03.264696000 EST","100.0.0.1","145.239.82.229","6","1500"
"90","Dec 31, 1969 19:00:03.264696000 EST","100.0.0.1","145.239.82.229","6","812"
"91","Dec 31, 1969 19:00:03.264696000 EST","100.0.0.3","145.239.82.229","6","1500"
"92","Dec 31, 1969 19:00:03.264696000 EST","100.0.0.3","145.239.82.229","6","820"
"93","Dec 31, 1969 19:00:03.265696000 EST","145.239.82.229","100.0.0.1","6","40"
"94","Dec 31, 1969 19:00:03.265696000 EST","145.239.82.229","100.0.0.3","6","40"
"95","Dec 31, 1969 19:00:03.287156000 EST","100.0.0.2","145.239.82.229","6","40"
"96","Dec 31, 1969 19:00:03.287156000 EST","145.239.82.229","100.0.0.2","6","616"
"97","Dec 31, 1969 19:00:03.334682000 EST","100.0.0.2","145.239.82.229","6","1500"
"98","Dec 31, 1969 19:00:03.334682000 EST","100.0.0.2","145.239.82.229","6","813"
"99","Dec 31, 1969 19:00:03.335682000 EST","145.239.82.229","100.0.0.2","6","40"
"100","Dec 31, 1969 19:00:04.000682000 EST","145.239.82.229","100.0.0.1","6","40"
"101","Dec 31, 1969 19:00:04.038210000 EST","100.0.0.1","145.239.82.229","6","40"
"102","Dec 31, 1969 19:00:04.038210000 EST","145.239.82.229","100.0.0.1","6","208"
"103","Dec 31, 1969 19:00:04.075738000 EST","100.0.0.1","145.239.82.229","6","103"
"104","Dec 31, 1969 19:00:04.076738000 EST","145.239.82.229","100.0.0.1","6","40"
"105","Dec 31, 1969 19:00:04.114266000 EST","100.0.0.1","145.239.82.229","6","40"
"106","Dec 31, 1969 19:00:04.114266000 EST","145.239.82.229","100.0.0.1","6","40"
"107","Dec 31, 1969 19:00:04.114266000 EST","145.239.82.229","100.0.0.1","6","40"
"108","Dec 31, 1969 19:00:04.151794000 EST","100.0.0.1","145.239.82.229","6","40"
"109","Dec 31, 1969 19:00:05.001266000 EST","145.239.82.229","100.0.0.1","6","40"
"110","Dec 31, 1969 19:00:05.038794000 EST","100.0.0.1","145.239.82.229","6","40"
"111","Dec 31, 1969 19:00:05.038794000 EST","145.239.82.229","100.0.0.1","6","198"
"112","Dec 31, 1969 19:00:05.076322000 EST","100.0.0.1","145.239.82.229","6","103"
"113","Dec 31, 1969 19:00:05.077322000 EST","145.239.82.229","100.0.0.1","6","40"
"114","Dec 31, 1969 19:00:05.114850000 EST","100.0.0.1","145.239.82.229","6","40"
"115","Dec 31, 1969 19:00:05.114850000 EST","145.239.82.229","100.0.0.1","6","40"
"116","Dec 31, 1969 19:00:05.114850000 EST","145.239.82.229","100.0.0.1","6","40"
"117","Dec 31, 1969 19:00:05.152378000 EST","100.0.0.1","145.239.82.229","6","40"
"118","Dec 31, 1969 19:00:06.001850000 EST","145.239.82.229","100.0.0.2","6","40"
"119","Dec 31, 1969 19:00:06.049376000 EST","100.0.0.2","145.239.82.229","6","40"
"120","Dec 31, 1969 19:00:06.049376000 EST","145.239.82.229","100.0.0.2","6","208"
"121","Dec 31, 1969 19:00:06.096902000 EST","100.0.0.2","145.239.82.229","6","103"
"122","Dec 31, 1969 19:00:06.097902000 EST","145.239.82.229","100.0.0.2","6","40"
"123","Dec 31, 1969 19:00:06.145428000 EST","100.0.0.2","145.239.82.229","6","40"
"124","Dec 31, 1969 19:00:06.145428000 EST","145.239.82.229","100.0.0.2","6","40"
"125","Dec 31, 1969 19:00:06.145428000 EST","145.239.82.229","100.0.0.2","6","40"
"126","Dec 31, 1969 19:00:06.192954000 EST","100.0.0.2","145.239.82.229","6","40"
"127","Dec 31, 1969 19:00:11.002428000 EST","145.239.82.229","100.0.0.3","6","40"
"128","Dec 31, 1969 19:00:11.039956000 EST","100.0.0.3","145.239.82.229","6","40"
"129","Dec 31, 1969 19:00:11.039956000 EST","145.239.82.229","100.0.0.3","6","198"
"130","Dec 31, 1969 19:00:11.077484000 EST","100.0.0.3","145.239.82.229","6","103"
"131","Dec 31, 1969 19:00:11.078484000 EST","145.239.82.229","100.0.0.3","6","40"
"132","Dec 31, 1969 19:00:11.116012000 EST","100.0.0.3","145.239.82.229","6","40"
"133","Dec 31, 1969 19:00:11.116012000 EST","145.239.82.229","100.0.0.3","6","40"
"134","Dec 31, 1969 19:00:11.116012000 EST","145.239.82.229","100.0.0.3","6","40"
"135","Dec 31, 1969 19:00:11.153540000 EST","100.0.0.3","145.239.82.229","6","40"
"136","Dec 31, 1969 19:00:12.003012000 EST","145.239.82.229","100.0.0.3","6","40"
"137","Dec 31, 1969 19:00:12.040540000 EST","100.0.0.3","145.239.82.229","6","40"
"138","Dec 31, 1969 19:00:12.040540000 EST","145.239.82.229","100.0.0.3","6","198"
"139","Dec 31, 1969 19:00:12.078068000 EST","100.0.0.3","145.239.82.229","6","103"
"140","Dec 31, 1969 19:00:12.079068000 EST","145.239.82.229","100.0.0.3","6","40"
"141","Dec 31, 1969 19:00:12.116596000 EST","100.0.0.3","145.239.82.229","6","40"
