timestamp,source_ip,destination_ip,domain,resource
1670354215,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354335,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354395,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354455,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354575,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354635,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354756,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354816,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354876,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670354936,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355056,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355176,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355237,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355357,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355417,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355537,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355597,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355657,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355778,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355898,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
1670355958,102.0.0.22,101.0.0.10,evil.dne,/resource15.html
