SrcId,Rank,StartTime,LastTime,Trans,Flgs,Seq,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMac,DstMac,SrcOui,DstOui,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sCo,dCo,sTtl,dTtl,sHops,dHops,sIpId,dIpId,sMpls,dMpls,AutoId,sAS,dAS,iAS,Cause,NStrok,sNStrok,dNStrok,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,SIntPkt,SIntDist,SIntPktAct,SIntActDist,SIntPktIdl,SIntIdlDist,DIntPkt,DIntDist,DIntPktAct,DIntActDist,DIntPktIdl,DIntIdlDist,SrcJitter,SrcJitAct,DstJitter,DstJitAct,State,Label,srcUdata,dstUdata,SrcWin,DstWin,sVlan,dVlan,sVid,dVid,sVpri,dVpri,SRange,ERange,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz,sPktSz,sMaxPktSz,dPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,dMinPktSz
0.0.0.0,,14:07:01.217274,14:07:01.216836,,          ,0,0.000438,,,,,,,,,,,,0,0,man,0,0,,,,,,,,,,,,,,,0,,,,Start,,,,0,0,0,0,0,0,0,0,0,,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,STA,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,,,,,,,
0.0.0.0,1,15:44:37.985251,15:44:37.985251,1, e        ,1,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,ca:01:5a:fd:00:1d,ca:01:5a:fd:00:1d,loop,,,,,,,,,,,,,,,,,0,,,,Start,,,,1,1,0,60,60,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,128,60.000000,0.000000,,,,,,,
0.0.0.0,2,15:44:51.069676,15:44:51.069676,1, e        ,1,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,ca:01:5a:fd:00:1d,ca:01:5a:fd:00:1d,loop,,,,,,,,,,,,,,,,,0,,,,Status,,,,1,1,0,60,60,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,REQ,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,200,60.000000,0.000000,,,,,,,
0.0.0.0,3,15:44:55.907486,15:44:55.907486,1, e        ,2,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,fe80::5c0b:24ff:fecd:90eb,ff02::2,ipv6-icmp,0x0085,0x0000,0,,cs0,,,,255,,1,,0x0000,,,,0,,,,Start,,,,1,1,0,70,70,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,NRS,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,272,70.000000,0.000000,,,,,,,
0.0.0.0,4,15:45:05.109023,15:45:05.109023,1, e        ,1,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,ca:01:5a:fd:00:1d,ca:01:5a:fd:00:1d,loop,,,,,,,,,,,,,,,,,0,,,,Status,,,,1,1,0,60,60,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,REQ,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,400,60.000000,0.000000,,,,,,,
0.0.0.0,5,15:45:19.256763,15:45:19.256763,1, e        ,1,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,ca:01:5a:fd:00:1d,ca:01:5a:fd:00:1d,loop,,,,,,,,,,,,,,,,,0,,,,Status,,,,1,1,0,60,60,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,REQ,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,472,60.000000,0.000000,,,,,,,
0.0.0.0,6,15:45:26.675048,15:45:26.675048,1, *        ,3,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,01:00:0c:cc:cc:cc,ca:01:5a:fd:00:1d,llc,snap,snap,,,,,,,,,,,,,,,0,,,,Start,,,,1,1,0,380,380,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,INT,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,544,380.000000,0.000000,,,,,,,
0.0.0.0,7,15:45:32.853607,15:45:32.853607,1, e        ,1,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,ca:01:5a:fd:00:1d,ca:01:5a:fd:00:1d,loop,,,,,,,,,,,,,,,,,0,,,,Status,,,,1,1,0,60,60,0,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,   ->,,,,,,,,,,,,,,,,,REQ,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,616,60.000000,0.000000,,,,,,,
0.0.0.0,8,15:45:39.016509,15:45:39.016509,1, e        ,4,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,172.17.0.10,172.16.2.10,udp,32445,domain,0,0,cs0,cs0,,,62,64,2,0,0x19f6,0xe2d5,,,0,,,,Start,,,,2,1,1,205,79,126,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,  <->,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,688,79.000000,126.000000,,,,,,,
0.0.0.0,9,15:45:40.656123,15:45:40.656123,0,          ,5,0.000000,0.000000,1675451264.000000,0.000000,0.000000,0.000000,,,,,,,172.17.0.10,172.16.2.10,udp,35840,domain,,,,,,,,,,,,,,,0,,,,Start,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,780,0.000000,0.000000,,,,,,,
