timestamp,source_ip,destination_ip,domain,resource
1670013941,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014061,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014182,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014302,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014362,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014422,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014542,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014602,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014663,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014783,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014843,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670014903,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015023,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015143,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015204,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015324,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015384,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015504,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
1670015624,102.0.0.15,101.0.0.10,evil.dne,/resource10.html
