timestamp,source_ip,destination_ip,domain,resource
1670013949,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014009,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014069,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014190,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014250,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014310,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014430,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014550,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014610,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014670,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014791,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014851,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670014971,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015091,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015151,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015211,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015272,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015392,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015452,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015572,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015632,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
1670015692,102.0.0.17,101.0.0.10,evil.dne,/resource20.html
