frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.13","100.0.0.3","6","40"
"2","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.13","100.0.0.2","6","40"
"3","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.13","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.13","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.13","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:03.021204000 EST","100.0.0.3","192.42.116.13","6","40"
"7","Dec 31, 1969 19:00:03.021204000 EST","100.0.0.3","192.42.116.13","6","40"
"8","Dec 31, 1969 19:00:03.021204000 EST","192.42.116.13","100.0.0.3","6","198"
"9","Dec 31, 1969 19:00:03.021204000 EST","192.42.116.13","100.0.0.3","6","1500"
"10","Dec 31, 1969 19:00:03.021204000 EST","192.42.116.13","100.0.0.3","6","1500"
"11","Dec 31, 1969 19:00:03.042408000 EST","100.0.0.3","192.42.116.13","6","103"
"12","Dec 31, 1969 19:00:03.043408000 EST","100.0.0.3","192.42.116.13","6","40"
"13","Dec 31, 1969 19:00:03.043408000 EST","192.42.116.13","100.0.0.3","6","299"
"14","Dec 31, 1969 19:00:03.043408000 EST","192.42.116.13","100.0.0.3","6","40"
"15","Dec 31, 1969 19:00:03.059806000 EST","100.0.0.1","192.42.116.13","6","40"
"16","Dec 31, 1969 19:00:03.059806000 EST","100.0.0.2","192.42.116.13","6","40"
"17","Dec 31, 1969 19:00:03.059806000 EST","100.0.0.2","192.42.116.13","6","40"
"18","Dec 31, 1969 19:00:03.059806000 EST","192.42.116.13","100.0.0.2","6","208"
"19","Dec 31, 1969 19:00:03.059806000 EST","192.42.116.13","100.0.0.1","6","1500"
"20","Dec 31, 1969 19:00:03.059806000 EST","192.42.116.13","100.0.0.1","6","1500"
"21","Dec 31, 1969 19:00:03.059806000 EST","192.42.116.13","100.0.0.2","6","1500"
"22","Dec 31, 1969 19:00:03.059806000 EST","192.42.116.13","100.0.0.2","6","1500"
"23","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.3","192.42.116.13","6","40"
"24","Dec 31, 1969 19:00:03.064612000 EST","192.42.116.13","100.0.0.3","6","40"
"25","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.3","192.42.116.13","6","100"
"26","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.3","192.42.116.13","6","40"
"27","Dec 31, 1969 19:00:03.064612000 EST","192.42.116.13","100.0.0.3","6","40"
"28","Dec 31, 1969 19:00:03.064612000 EST","192.42.116.13","100.0.0.3","6","40"
"29","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.3","192.42.116.13","6","40"
"30","Dec 31, 1969 19:00:03.065612000 EST","192.42.116.13","100.0.0.3","6","40"
"31","Dec 31, 1969 19:00:03.085816000 EST","100.0.0.3","192.42.116.13","6","557"
"32","Dec 31, 1969 19:00:03.085816000 EST","100.0.0.3","192.42.116.13","6","40"
"33","Dec 31, 1969 19:00:03.085816000 EST","192.42.116.13","100.0.0.3","6","1203"
"34","Dec 31, 1969 19:00:03.086816000 EST","100.0.0.3","192.42.116.13","6","40"
"35","Dec 31, 1969 19:00:03.086816000 EST","192.42.116.13","100.0.0.3","6","40"
"36","Dec 31, 1969 19:00:03.086816000 EST","192.42.116.13","100.0.0.3","6","40"
"37","Dec 31, 1969 19:00:03.107020000 EST","100.0.0.3","192.42.116.13","6","120"
"38","Dec 31, 1969 19:00:03.107020000 EST","100.0.0.3","192.42.116.13","6","73"
"39","Dec 31, 1969 19:00:03.107020000 EST","192.42.116.13","100.0.0.3","6","119"
"40","Dec 31, 1969 19:00:03.107020000 EST","192.42.116.13","100.0.0.3","6","119"
"41","Dec 31, 1969 19:00:03.107020000 EST","192.42.116.13","100.0.0.3","6","1500"
"42","Dec 31, 1969 19:00:03.108020000 EST","100.0.0.3","192.42.116.13","6","40"
"43","Dec 31, 1969 19:00:03.119612000 EST","100.0.0.2","192.42.116.13","6","103"
"44","Dec 31, 1969 19:00:03.120612000 EST","100.0.0.1","192.42.116.13","6","40"
"45","Dec 31, 1969 19:00:03.120612000 EST","192.42.116.13","100.0.0.1","6","299"
"46","Dec 31, 1969 19:00:03.120612000 EST","100.0.0.2","192.42.116.13","6","40"
"47","Dec 31, 1969 19:00:03.120612000 EST","192.42.116.13","100.0.0.2","6","299"
"48","Dec 31, 1969 19:00:03.120612000 EST","192.42.116.13","100.0.0.2","6","40"
"49","Dec 31, 1969 19:00:03.129224000 EST","100.0.0.3","192.42.116.13","6","40"
"50","Dec 31, 1969 19:00:03.129224000 EST","192.42.116.13","100.0.0.3","6","616"
"51","Dec 31, 1969 19:00:03.150428000 EST","100.0.0.3","192.42.116.13","6","1500"
"52","Dec 31, 1969 19:00:03.150428000 EST","100.0.0.3","192.42.116.13","6","820"
"53","Dec 31, 1969 19:00:03.151428000 EST","192.42.116.13","100.0.0.3","6","40"
"54","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.1","192.42.116.13","6","40"
"55","Dec 31, 1969 19:00:03.180418000 EST","192.42.116.13","100.0.0.1","6","40"
"56","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.1","192.42.116.13","6","100"
"57","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.2","192.42.116.13","6","40"
"58","Dec 31, 1969 19:00:03.180418000 EST","192.42.116.13","100.0.0.2","6","40"
"59","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.2","192.42.116.13","6","100"
"60","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.2","192.42.116.13","6","40"
"61","Dec 31, 1969 19:00:03.180418000 EST","192.42.116.13","100.0.0.2","6","40"
"62","Dec 31, 1969 19:00:03.180418000 EST","192.42.116.13","100.0.0.2","6","40"
"63","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.1","192.42.116.13","6","40"
"64","Dec 31, 1969 19:00:03.180418000 EST","100.0.0.2","192.42.116.13","6","40"
"65","Dec 31, 1969 19:00:03.181418000 EST","192.42.116.13","100.0.0.1","6","40"
"66","Dec 31, 1969 19:00:03.181418000 EST","192.42.116.13","100.0.0.2","6","40"
"67","Dec 31, 1969 19:00:03.240224000 EST","100.0.0.1","192.42.116.13","6","557"
"68","Dec 31, 1969 19:00:03.240224000 EST","100.0.0.2","192.42.116.13","6","557"
"69","Dec 31, 1969 19:00:03.240224000 EST","100.0.0.2","192.42.116.13","6","40"
"70","Dec 31, 1969 19:00:03.240224000 EST","192.42.116.13","100.0.0.1","6","1203"
"71","Dec 31, 1969 19:00:03.240224000 EST","192.42.116.13","100.0.0.2","6","1203"
"72","Dec 31, 1969 19:00:03.241224000 EST","100.0.0.1","192.42.116.13","6","40"
"73","Dec 31, 1969 19:00:03.241224000 EST","192.42.116.13","100.0.0.1","6","40"
"74","Dec 31, 1969 19:00:03.241224000 EST","100.0.0.2","192.42.116.13","6","40"
"75","Dec 31, 1969 19:00:03.241224000 EST","192.42.116.13","100.0.0.2","6","40"
"76","Dec 31, 1969 19:00:03.241224000 EST","192.42.116.13","100.0.0.1","6","40"
"77","Dec 31, 1969 19:00:03.241224000 EST","192.42.116.13","100.0.0.2","6","40"
"78","Dec 31, 1969 19:00:03.300030000 EST","100.0.0.1","192.42.116.13","6","120"
"79","Dec 31, 1969 19:00:03.300030000 EST","100.0.0.1","192.42.116.13","6","73"
"80","Dec 31, 1969 19:00:03.300030000 EST","100.0.0.2","192.42.116.13","6","120"
"81","Dec 31, 1969 19:00:03.300030000 EST","100.0.0.2","192.42.116.13","6","73"
"82","Dec 31, 1969 19:00:03.300030000 EST","192.42.116.13","100.0.0.1","6","119"
"83","Dec 31, 1969 19:00:03.300030000 EST","192.42.116.13","100.0.0.1","6","119"
"84","Dec 31, 1969 19:00:03.300030000 EST","192.42.116.13","100.0.0.2","6","119"
"85","Dec 31, 1969 19:00:03.300030000 EST","192.42.116.13","100.0.0.2","6","119"
"86","Dec 31, 1969 19:00:03.300030000 EST","192.42.116.13","100.0.0.1","6","1500"
"87","Dec 31, 1969 19:00:03.300030000 EST","192.42.116.13","100.0.0.2","6","1500"
"88","Dec 31, 1969 19:00:03.301030000 EST","100.0.0.1","192.42.116.13","6","40"
"89","Dec 31, 1969 19:00:03.301030000 EST","100.0.0.2","192.42.116.13","6","40"
"90","Dec 31, 1969 19:00:03.360836000 EST","100.0.0.1","192.42.116.13","6","40"
"91","Dec 31, 1969 19:00:03.360836000 EST","192.42.116.13","100.0.0.1","6","616"
"92","Dec 31, 1969 19:00:03.360836000 EST","100.0.0.2","192.42.116.13","6","40"
"93","Dec 31, 1969 19:00:03.360836000 EST","192.42.116.13","100.0.0.2","6","616"
"94","Dec 31, 1969 19:00:03.420642000 EST","100.0.0.1","192.42.116.13","6","1500"
"95","Dec 31, 1969 19:00:03.420642000 EST","100.0.0.1","192.42.116.13","6","812"
"96","Dec 31, 1969 19:00:03.420642000 EST","100.0.0.2","192.42.116.13","6","1500"
"97","Dec 31, 1969 19:00:03.420642000 EST","100.0.0.2","192.42.116.13","6","813"
"98","Dec 31, 1969 19:00:03.421642000 EST","192.42.116.13","100.0.0.1","6","40"
"99","Dec 31, 1969 19:00:03.421642000 EST","192.42.116.13","100.0.0.2","6","40"
"100","Dec 31, 1969 19:00:04.000642000 EST","192.42.116.13","100.0.0.1","6","40"
"101","Dec 31, 1969 19:00:04.060448000 EST","100.0.0.1","192.42.116.13","6","40"
"102","Dec 31, 1969 19:00:04.060448000 EST","192.42.116.13","100.0.0.1","6","208"
"103","Dec 31, 1969 19:00:04.120254000 EST","100.0.0.1","192.42.116.13","6","103"
"104","Dec 31, 1969 19:00:04.121254000 EST","192.42.116.13","100.0.0.1","6","40"
"105","Dec 31, 1969 19:00:04.181060000 EST","100.0.0.1","192.42.116.13","6","40"
"106","Dec 31, 1969 19:00:04.181060000 EST","192.42.116.13","100.0.0.1","6","40"
"107","Dec 31, 1969 19:00:04.181060000 EST","192.42.116.13","100.0.0.1","6","40"
"108","Dec 31, 1969 19:00:04.240866000 EST","100.0.0.1","192.42.116.13","6","40"
"109","Dec 31, 1969 19:00:05.001060000 EST","192.42.116.13","100.0.0.1","6","40"
"110","Dec 31, 1969 19:00:05.060866000 EST","100.0.0.1","192.42.116.13","6","40"
"111","Dec 31, 1969 19:00:05.060866000 EST","192.42.116.13","100.0.0.1","6","198"
"112","Dec 31, 1969 19:00:05.120672000 EST","100.0.0.1","192.42.116.13","6","103"
"113","Dec 31, 1969 19:00:05.121672000 EST","192.42.116.13","100.0.0.1","6","40"
"114","Dec 31, 1969 19:00:05.181478000 EST","100.0.0.1","192.42.116.13","6","40"
"115","Dec 31, 1969 19:00:05.181478000 EST","192.42.116.13","100.0.0.1","6","40"
"116","Dec 31, 1969 19:00:05.181478000 EST","192.42.116.13","100.0.0.1","6","40"
"117","Dec 31, 1969 19:00:05.241284000 EST","100.0.0.1","192.42.116.13","6","40"
"118","Dec 31, 1969 19:00:06.001478000 EST","192.42.116.13","100.0.0.2","6","40"
"119","Dec 31, 1969 19:00:06.061284000 EST","100.0.0.2","192.42.116.13","6","40"
"120","Dec 31, 1969 19:00:06.061284000 EST","192.42.116.13","100.0.0.2","6","208"
"121","Dec 31, 1969 19:00:06.121090000 EST","100.0.0.2","192.42.116.13","6","103"
"122","Dec 31, 1969 19:00:06.122090000 EST","192.42.116.13","100.0.0.2","6","40"
