frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:03.000000000 EST","51.210.242.54","100.0.0.3","6","40"
"2","Dec 31, 1969 19:00:03.000000000 EST","51.210.242.54","100.0.0.2","6","40"
"3","Dec 31, 1969 19:00:03.000000000 EST","51.210.242.54","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:03.000000000 EST","51.210.242.54","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:03.000000000 EST","51.210.242.54","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:03.024254000 EST","100.0.0.1","51.210.242.54","6","40"
"7","Dec 31, 1969 19:00:03.024254000 EST","100.0.0.2","51.210.242.54","6","40"
"8","Dec 31, 1969 19:00:03.024254000 EST","100.0.0.2","51.210.242.54","6","40"
"9","Dec 31, 1969 19:00:03.024254000 EST","51.210.242.54","100.0.0.2","6","208"
"10","Dec 31, 1969 19:00:03.024254000 EST","51.210.242.54","100.0.0.1","6","1500"
"11","Dec 31, 1969 19:00:03.024254000 EST","51.210.242.54","100.0.0.1","6","1500"
"12","Dec 31, 1969 19:00:03.024254000 EST","51.210.242.54","100.0.0.2","6","1500"
"13","Dec 31, 1969 19:00:03.024254000 EST","51.210.242.54","100.0.0.2","6","1500"
"14","Dec 31, 1969 19:00:03.030486000 EST","100.0.0.3","51.210.242.54","6","40"
"15","Dec 31, 1969 19:00:03.030486000 EST","100.0.0.3","51.210.242.54","6","40"
"16","Dec 31, 1969 19:00:03.030486000 EST","51.210.242.54","100.0.0.3","6","198"
"17","Dec 31, 1969 19:00:03.030486000 EST","51.210.242.54","100.0.0.3","6","1500"
"18","Dec 31, 1969 19:00:03.030486000 EST","51.210.242.54","100.0.0.3","6","1500"
"19","Dec 31, 1969 19:00:03.048508000 EST","100.0.0.2","51.210.242.54","6","103"
"20","Dec 31, 1969 19:00:03.049508000 EST","100.0.0.1","51.210.242.54","6","40"
"21","Dec 31, 1969 19:00:03.049508000 EST","51.210.242.54","100.0.0.1","6","299"
"22","Dec 31, 1969 19:00:03.049508000 EST","100.0.0.2","51.210.242.54","6","40"
"23","Dec 31, 1969 19:00:03.049508000 EST","51.210.242.54","100.0.0.2","6","299"
"24","Dec 31, 1969 19:00:03.049508000 EST","51.210.242.54","100.0.0.2","6","40"
"25","Dec 31, 1969 19:00:03.060972000 EST","100.0.0.3","51.210.242.54","6","103"
"26","Dec 31, 1969 19:00:03.061972000 EST","100.0.0.3","51.210.242.54","6","40"
"27","Dec 31, 1969 19:00:03.061972000 EST","51.210.242.54","100.0.0.3","6","299"
"28","Dec 31, 1969 19:00:03.061972000 EST","51.210.242.54","100.0.0.3","6","40"
"29","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.1","51.210.242.54","6","40"
"30","Dec 31, 1969 19:00:03.073762000 EST","51.210.242.54","100.0.0.1","6","40"
"31","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.1","51.210.242.54","6","100"
"32","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.2","51.210.242.54","6","40"
"33","Dec 31, 1969 19:00:03.073762000 EST","51.210.242.54","100.0.0.2","6","40"
"34","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.2","51.210.242.54","6","100"
"35","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.2","51.210.242.54","6","40"
"36","Dec 31, 1969 19:00:03.073762000 EST","51.210.242.54","100.0.0.2","6","40"
"37","Dec 31, 1969 19:00:03.073762000 EST","51.210.242.54","100.0.0.2","6","40"
"38","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.1","51.210.242.54","6","40"
"39","Dec 31, 1969 19:00:03.073762000 EST","100.0.0.2","51.210.242.54","6","40"
"40","Dec 31, 1969 19:00:03.074762000 EST","51.210.242.54","100.0.0.1","6","40"
"41","Dec 31, 1969 19:00:03.074762000 EST","51.210.242.54","100.0.0.2","6","40"
"42","Dec 31, 1969 19:00:03.092458000 EST","100.0.0.3","51.210.242.54","6","40"
"43","Dec 31, 1969 19:00:03.092458000 EST","51.210.242.54","100.0.0.3","6","40"
"44","Dec 31, 1969 19:00:03.092458000 EST","100.0.0.3","51.210.242.54","6","100"
"45","Dec 31, 1969 19:00:03.092458000 EST","100.0.0.3","51.210.242.54","6","40"
"46","Dec 31, 1969 19:00:03.092458000 EST","51.210.242.54","100.0.0.3","6","40"
"47","Dec 31, 1969 19:00:03.092458000 EST","51.210.242.54","100.0.0.3","6","40"
"48","Dec 31, 1969 19:00:03.092458000 EST","100.0.0.3","51.210.242.54","6","40"
"49","Dec 31, 1969 19:00:03.093458000 EST","51.210.242.54","100.0.0.3","6","40"
"50","Dec 31, 1969 19:00:03.098016000 EST","100.0.0.1","51.210.242.54","6","557"
"51","Dec 31, 1969 19:00:03.098016000 EST","100.0.0.2","51.210.242.54","6","557"
"52","Dec 31, 1969 19:00:03.098016000 EST","100.0.0.2","51.210.242.54","6","40"
"53","Dec 31, 1969 19:00:03.098016000 EST","51.210.242.54","100.0.0.1","6","1203"
"54","Dec 31, 1969 19:00:03.098016000 EST","51.210.242.54","100.0.0.2","6","1203"
"55","Dec 31, 1969 19:00:03.099016000 EST","100.0.0.1","51.210.242.54","6","40"
"56","Dec 31, 1969 19:00:03.099016000 EST","51.210.242.54","100.0.0.1","6","40"
"57","Dec 31, 1969 19:00:03.099016000 EST","100.0.0.2","51.210.242.54","6","40"
"58","Dec 31, 1969 19:00:03.099016000 EST","51.210.242.54","100.0.0.2","6","40"
"59","Dec 31, 1969 19:00:03.099016000 EST","51.210.242.54","100.0.0.1","6","40"
"60","Dec 31, 1969 19:00:03.099016000 EST","51.210.242.54","100.0.0.2","6","40"
"61","Dec 31, 1969 19:00:03.122270000 EST","100.0.0.1","51.210.242.54","6","120"
"62","Dec 31, 1969 19:00:03.122270000 EST","100.0.0.1","51.210.242.54","6","73"
"63","Dec 31, 1969 19:00:03.122270000 EST","100.0.0.2","51.210.242.54","6","120"
"64","Dec 31, 1969 19:00:03.122270000 EST","100.0.0.2","51.210.242.54","6","73"
"65","Dec 31, 1969 19:00:03.122270000 EST","51.210.242.54","100.0.0.1","6","119"
"66","Dec 31, 1969 19:00:03.122270000 EST","51.210.242.54","100.0.0.1","6","119"
"67","Dec 31, 1969 19:00:03.122270000 EST","51.210.242.54","100.0.0.2","6","119"
"68","Dec 31, 1969 19:00:03.122270000 EST","51.210.242.54","100.0.0.2","6","119"
"69","Dec 31, 1969 19:00:03.122270000 EST","51.210.242.54","100.0.0.1","6","1500"
