frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:04.000000000 EST","209.141.45.173","100.0.0.2","6","40"
"2","Dec 31, 1969 19:00:04.000000000 EST","209.141.45.173","100.0.0.3","6","40"
"3","Dec 31, 1969 19:00:04.000000000 EST","209.141.45.173","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:04.000000000 EST","209.141.45.173","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:04.000000000 EST","209.141.45.173","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:04.092718000 EST","100.0.0.3","209.141.45.173","6","40"
"7","Dec 31, 1969 19:00:04.092718000 EST","100.0.0.3","209.141.45.173","6","40"
"8","Dec 31, 1969 19:00:04.092718000 EST","209.141.45.173","100.0.0.3","6","208"
"9","Dec 31, 1969 19:00:04.092718000 EST","209.141.45.173","100.0.0.3","6","1500"
"10","Dec 31, 1969 19:00:04.092718000 EST","209.141.45.173","100.0.0.3","6","1500"
"11","Dec 31, 1969 19:00:04.154248000 EST","100.0.0.1","209.141.45.173","6","40"
"12","Dec 31, 1969 19:00:04.154248000 EST","100.0.0.2","209.141.45.173","6","40"
"13","Dec 31, 1969 19:00:04.154248000 EST","100.0.0.2","209.141.45.173","6","40"
"14","Dec 31, 1969 19:00:04.154248000 EST","209.141.45.173","100.0.0.2","6","198"
"15","Dec 31, 1969 19:00:04.154248000 EST","209.141.45.173","100.0.0.1","6","1500"
"16","Dec 31, 1969 19:00:04.154248000 EST","209.141.45.173","100.0.0.1","6","1500"
"17","Dec 31, 1969 19:00:04.154248000 EST","209.141.45.173","100.0.0.2","6","1500"
"18","Dec 31, 1969 19:00:04.154248000 EST","209.141.45.173","100.0.0.2","6","1500"
"19","Dec 31, 1969 19:00:04.185436000 EST","100.0.0.3","209.141.45.173","6","103"
"20","Dec 31, 1969 19:00:04.186436000 EST","100.0.0.3","209.141.45.173","6","40"
"21","Dec 31, 1969 19:00:04.186436000 EST","209.141.45.173","100.0.0.3","6","286"
"22","Dec 31, 1969 19:00:04.186436000 EST","209.141.45.173","100.0.0.3","6","40"
"23","Dec 31, 1969 19:00:04.279154000 EST","100.0.0.3","209.141.45.173","6","40"
"24","Dec 31, 1969 19:00:04.279154000 EST","209.141.45.173","100.0.0.3","6","40"
"25","Dec 31, 1969 19:00:04.279154000 EST","100.0.0.3","209.141.45.173","6","100"
"26","Dec 31, 1969 19:00:04.279154000 EST","100.0.0.3","209.141.45.173","6","40"
"27","Dec 31, 1969 19:00:04.279154000 EST","209.141.45.173","100.0.0.3","6","40"
"28","Dec 31, 1969 19:00:04.279154000 EST","209.141.45.173","100.0.0.3","6","40"
"29","Dec 31, 1969 19:00:04.279154000 EST","100.0.0.3","209.141.45.173","6","40"
"30","Dec 31, 1969 19:00:04.280154000 EST","209.141.45.173","100.0.0.3","6","40"
"31","Dec 31, 1969 19:00:04.308496000 EST","100.0.0.2","209.141.45.173","6","103"
"32","Dec 31, 1969 19:00:04.309496000 EST","100.0.0.1","209.141.45.173","6","40"
"33","Dec 31, 1969 19:00:04.309496000 EST","209.141.45.173","100.0.0.1","6","286"
"34","Dec 31, 1969 19:00:04.309496000 EST","100.0.0.2","209.141.45.173","6","40"
"35","Dec 31, 1969 19:00:04.309496000 EST","209.141.45.173","100.0.0.2","6","286"
"36","Dec 31, 1969 19:00:04.309496000 EST","209.141.45.173","100.0.0.2","6","40"
"37","Dec 31, 1969 19:00:04.371872000 EST","100.0.0.3","209.141.45.173","6","557"
"38","Dec 31, 1969 19:00:04.371872000 EST","100.0.0.3","209.141.45.173","6","40"
"39","Dec 31, 1969 19:00:04.371872000 EST","209.141.45.173","100.0.0.3","6","1210"
"40","Dec 31, 1969 19:00:04.372872000 EST","100.0.0.3","209.141.45.173","6","40"
"41","Dec 31, 1969 19:00:04.372872000 EST","209.141.45.173","100.0.0.3","6","40"
