frame.number,frame.time,ip.src,ip.dst,ip.proto,frame.len
"1","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.19","100.0.0.3","6","40"
"2","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.19","100.0.0.2","6","40"
"3","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.19","100.0.0.1","6","40"
"4","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.19","100.0.0.2","6","40"
"5","Dec 31, 1969 19:00:03.000000000 EST","192.42.116.19","100.0.0.3","6","40"
"6","Dec 31, 1969 19:00:03.021204000 EST","100.0.0.1","192.42.116.19","6","40"
"7","Dec 31, 1969 19:00:03.021204000 EST","192.42.116.19","100.0.0.1","6","1500"
"8","Dec 31, 1969 19:00:03.021204000 EST","192.42.116.19","100.0.0.1","6","1500"
"9","Dec 31, 1969 19:00:03.043408000 EST","100.0.0.1","192.42.116.19","6","40"
"10","Dec 31, 1969 19:00:03.043408000 EST","192.42.116.19","100.0.0.1","6","299"
"11","Dec 31, 1969 19:00:03.048146000 EST","100.0.0.2","192.42.116.19","6","40"
"12","Dec 31, 1969 19:00:03.048146000 EST","100.0.0.2","192.42.116.19","6","40"
"13","Dec 31, 1969 19:00:03.048146000 EST","192.42.116.19","100.0.0.2","6","208"
"14","Dec 31, 1969 19:00:03.048146000 EST","192.42.116.19","100.0.0.2","6","1500"
"15","Dec 31, 1969 19:00:03.048146000 EST","192.42.116.19","100.0.0.2","6","1500"
"16","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.1","192.42.116.19","6","40"
"17","Dec 31, 1969 19:00:03.064612000 EST","192.42.116.19","100.0.0.1","6","40"
"18","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.1","192.42.116.19","6","100"
"19","Dec 31, 1969 19:00:03.064612000 EST","100.0.0.1","192.42.116.19","6","40"
"20","Dec 31, 1969 19:00:03.065612000 EST","192.42.116.19","100.0.0.1","6","40"
"21","Dec 31, 1969 19:00:03.085816000 EST","100.0.0.1","192.42.116.19","6","557"
"22","Dec 31, 1969 19:00:03.085816000 EST","192.42.116.19","100.0.0.1","6","1203"
"23","Dec 31, 1969 19:00:03.086816000 EST","100.0.0.1","192.42.116.19","6","40"
"24","Dec 31, 1969 19:00:03.086816000 EST","192.42.116.19","100.0.0.1","6","40"
"25","Dec 31, 1969 19:00:03.086816000 EST","192.42.116.19","100.0.0.1","6","40"
"26","Dec 31, 1969 19:00:03.096292000 EST","100.0.0.2","192.42.116.19","6","103"
"27","Dec 31, 1969 19:00:03.097292000 EST","100.0.0.2","192.42.116.19","6","40"
"28","Dec 31, 1969 19:00:03.097292000 EST","192.42.116.19","100.0.0.2","6","299"
"29","Dec 31, 1969 19:00:03.097292000 EST","192.42.116.19","100.0.0.2","6","40"
"30","Dec 31, 1969 19:00:03.107020000 EST","100.0.0.1","192.42.116.19","6","120"
"31","Dec 31, 1969 19:00:03.107020000 EST","100.0.0.1","192.42.116.19","6","73"
"32","Dec 31, 1969 19:00:03.107020000 EST","192.42.116.19","100.0.0.1","6","119"
"33","Dec 31, 1969 19:00:03.107020000 EST","192.42.116.19","100.0.0.1","6","119"
"34","Dec 31, 1969 19:00:03.107020000 EST","192.42.116.19","100.0.0.1","6","1500"
"35","Dec 31, 1969 19:00:03.108020000 EST","100.0.0.1","192.42.116.19","6","40"
"36","Dec 31, 1969 19:00:03.129224000 EST","100.0.0.1","192.42.116.19","6","40"
"37","Dec 31, 1969 19:00:03.129224000 EST","192.42.116.19","100.0.0.1","6","616"
"38","Dec 31, 1969 19:00:03.145438000 EST","100.0.0.2","192.42.116.19","6","40"
"39","Dec 31, 1969 19:00:03.145438000 EST","192.42.116.19","100.0.0.2","6","40"
"40","Dec 31, 1969 19:00:03.145438000 EST","100.0.0.2","192.42.116.19","6","100"
"41","Dec 31, 1969 19:00:03.145438000 EST","100.0.0.2","192.42.116.19","6","40"
"42","Dec 31, 1969 19:00:03.145438000 EST","192.42.116.19","100.0.0.2","6","40"
