timestamp,source_ip,destination_ip,domain,resource
1679339744,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339744,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339745,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339745,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339745,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339746,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339755,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339755,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339756,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339756,102.0.0.24,101.0.0.10,evil.dne,/resource4.html
1679339804,102.0.0.24,101.0.0.20,tremorhub.com,/
1679339904,102.0.0.24,101.0.0.20,teamviewer.com,/
1679340024,102.0.0.24,101.0.0.20,discord.com,/
1679340080,102.0.0.24,101.0.0.20,revcontent.com,/
1679340215,102.0.0.24,101.0.0.20,ip-api.com,/
1679340322,102.0.0.24,101.0.0.20,ntppool.org,/
1679340430,102.0.0.24,101.0.0.20,connatix.com,/
1679340499,102.0.0.24,101.0.0.20,pinterest.com,/
1679340572,102.0.0.24,101.0.0.20,aliyuncs.com,/
1679340636,102.0.0.24,101.0.0.20,yximgs.com,/
1679340770,102.0.0.24,101.0.0.20,grammarly.io,/
1679340818,102.0.0.24,101.0.0.20,l-msedge.net,/
1679340932,102.0.0.24,101.0.0.20,googleapis.com,/
1679340996,102.0.0.24,101.0.0.20,2mdn.net,/
1679341074,102.0.0.24,101.0.0.20,userapi.com,/
1679341162,102.0.0.24,101.0.0.20,dotomi.com,/
1679341182,102.0.0.24,101.0.0.20,fastly.net,/
1679341313,102.0.0.24,101.0.0.20,rlcdn.com,/
1679341383,102.0.0.24,101.0.0.20,office.net,/
1679341498,102.0.0.24,101.0.0.20,everesttech.net,/
1679341584,102.0.0.24,101.0.0.20,sharethrough.com,/
1679341633,102.0.0.24,101.0.0.20,forgeofempires.com,/
1679341701,102.0.0.24,101.0.0.20,cloudfunctions.net,/
1679341853,102.0.0.24,101.0.0.20,cloudflare-dns.com,/
1679341967,102.0.0.24,101.0.0.20,omnitagjs.com,/
1679342052,102.0.0.24,101.0.0.20,demdex.net,/
1679342090,102.0.0.24,101.0.0.20,typekit.net,/
1679342208,102.0.0.24,101.0.0.20,xiaomi.net,/
1679342267,102.0.0.24,101.0.0.20,isnssdk.com,/
1679342410,102.0.0.24,101.0.0.20,ttlivecdn.com,/
1679342481,102.0.0.24,101.0.0.20,douyincdn.com,/
1679342530,102.0.0.24,101.0.0.20,ttlivecdn.com,/
1679342626,102.0.0.24,101.0.0.20,office.net,/
1679342719,102.0.0.24,101.0.0.20,onedrive.com,/
1679342842,102.0.0.24,101.0.0.20,s-onetag.com,/
1679342942,102.0.0.24,101.0.0.20,unity3d.com,/
1679343030,102.0.0.24,101.0.0.20,tynt.com,/
1679343089,102.0.0.24,101.0.0.20,jtvnw.net,/
1679343206,102.0.0.24,101.0.0.20,smaato.net,/
1679343246,102.0.0.24,101.0.0.20,online-metrix.net,/
1679343339,102.0.0.24,101.0.0.20,tsyndicate.com,/
1679343469,102.0.0.24,101.0.0.20,mozilla.com,/
1679343492,102.0.0.24,101.0.0.20,ssl-images-amazon.com,/
1679343625,102.0.0.24,101.0.0.20,epicgames.com,/
1679343690,102.0.0.24,101.0.0.20,phncdn.com,/
1679343777,102.0.0.24,101.0.0.20,tapjoy.com,/
1679343879,102.0.0.24,101.0.0.20,appsflyersdk.com,/
1679343992,102.0.0.24,101.0.0.20,virtualearth.net,/
1679344064,102.0.0.24,101.0.0.20,root-servers.net,/
1679344185,102.0.0.24,101.0.0.20,contentsquare.net,/
1679344278,102.0.0.24,101.0.0.20,ebay.com,/
1679344378,102.0.0.24,101.0.0.20,accuweather.com,/
1679344443,102.0.0.24,101.0.0.20,conviva.com,/
1679344511,102.0.0.24,101.0.0.20,hotjar.com,/
1679344588,102.0.0.24,101.0.0.20,nflxso.net,/
1679344702,102.0.0.24,101.0.0.20,amazontrust.com,/
1679344767,102.0.0.24,101.0.0.20,sonnenbatterie.de,/
1679344902,102.0.0.24,101.0.0.20,teamviewer.com,/
1679344952,102.0.0.24,101.0.0.20,innovid.com,/
1679345092,102.0.0.24,101.0.0.20,quantcount.com,/
1679345198,102.0.0.24,101.0.0.20,telegram.org,/
1679345303,102.0.0.24,101.0.0.20,xboxlive.com,/
1679345340,102.0.0.24,101.0.0.20,mozilla.org,/
1679345446,102.0.0.24,101.0.0.20,optimizely.com,/
1679345569,102.0.0.24,101.0.0.20,pangle-b.io,/
1679345653,102.0.0.24,101.0.0.20,onesignal.com,/
1679345777,102.0.0.24,101.0.0.20,adsrvr.org,/
1679345824,102.0.0.24,101.0.0.20,nintendo.net,/
