0.53	dim: 0	window: 3	skip: 1	k: 3	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 3	thresh: 19
0.01	dim: 0	window: 3	skip: 1	k: 4	thresh: 1
0.02	dim: 0	window: 3	skip: 1	k: 4	thresh: 2
0.02	dim: 0	window: 3	skip: 1	k: 4	thresh: 3
0.22	dim: 0	window: 3	skip: 1	k: 4	thresh: 4
0.22	dim: 0	window: 3	skip: 1	k: 4	thresh: 5
0.22	dim: 0	window: 3	skip: 1	k: 4	thresh: 6
0.22	dim: 0	window: 3	skip: 1	k: 4	thresh: 7
0.35	dim: 0	window: 3	skip: 1	k: 4	thresh: 8
0.35	dim: 0	window: 3	skip: 1	k: 4	thresh: 9
0.35	dim: 0	window: 3	skip: 1	k: 4	thresh: 10
0.35	dim: 0	window: 3	skip: 1	k: 4	thresh: 11
0.57	dim: 0	window: 3	skip: 1	k: 4	thresh: 12
0.57	dim: 0	window: 3	skip: 1	k: 4	thresh: 13
0.57	dim: 0	window: 3	skip: 1	k: 4	thresh: 14
0.57	dim: 0	window: 3	skip: 1	k: 4	thresh: 15
0.53	dim: 0	window: 3	skip: 1	k: 4	thresh: 16
0.53	dim: 0	window: 3	skip: 1	k: 4	thresh: 17
0.53	dim: 0	window: 3	skip: 1	k: 4	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 4	thresh: 19
0.01	dim: 0	window: 3	skip: 1	k: 5	thresh: 1
0.02	dim: 0	window: 3	skip: 1	k: 5	thresh: 2
0.02	dim: 0	window: 3	skip: 1	k: 5	thresh: 3
0.22	dim: 0	window: 3	skip: 1	k: 5	thresh: 4
0.22	dim: 0	window: 3	skip: 1	k: 5	thresh: 5
0.22	dim: 0	window: 3	skip: 1	k: 5	thresh: 6
0.22	dim: 0	window: 3	skip: 1	k: 5	thresh: 7
0.35	dim: 0	window: 3	skip: 1	k: 5	thresh: 8
0.35	dim: 0	window: 3	skip: 1	k: 5	thresh: 9
0.35	dim: 0	window: 3	skip: 1	k: 5	thresh: 10
0.35	dim: 0	window: 3	skip: 1	k: 5	thresh: 11
0.57	dim: 0	window: 3	skip: 1	k: 5	thresh: 12
0.57	dim: 0	window: 3	skip: 1	k: 5	thresh: 13
0.57	dim: 0	window: 3	skip: 1	k: 5	thresh: 14
0.57	dim: 0	window: 3	skip: 1	k: 5	thresh: 15
0.53	dim: 0	window: 3	skip: 1	k: 5	thresh: 16
0.53	dim: 0	window: 3	skip: 1	k: 5	thresh: 17
0.53	dim: 0	window: 3	skip: 1	k: 5	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 5	thresh: 19
0.01	dim: 0	window: 3	skip: 1	k: 6	thresh: 1
0.02	dim: 0	window: 3	skip: 1	k: 6	thresh: 2
0.02	dim: 0	window: 3	skip: 1	k: 6	thresh: 3
0.22	dim: 0	window: 3	skip: 1	k: 6	thresh: 4
0.22	dim: 0	window: 3	skip: 1	k: 6	thresh: 5
0.22	dim: 0	window: 3	skip: 1	k: 6	thresh: 6
0.22	dim: 0	window: 3	skip: 1	k: 6	thresh: 7
0.35	dim: 0	window: 3	skip: 1	k: 6	thresh: 8
0.35	dim: 0	window: 3	skip: 1	k: 6	thresh: 9
0.35	dim: 0	window: 3	skip: 1	k: 6	thresh: 10
0.35	dim: 0	window: 3	skip: 1	k: 6	thresh: 11
0.57	dim: 0	window: 3	skip: 1	k: 6	thresh: 12
0.57	dim: 0	window: 3	skip: 1	k: 6	thresh: 13
0.57	dim: 0	window: 3	skip: 1	k: 6	thresh: 14
0.57	dim: 0	window: 3	skip: 1	k: 6	thresh: 15
0.53	dim: 0	window: 3	skip: 1	k: 6	thresh: 16
0.53	dim: 0	window: 3	skip: 1	k: 6	thresh: 17
0.53	dim: 0	window: 3	skip: 1	k: 6	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 6	thresh: 19
0.01	dim: 0	window: 3	skip: 1	k: 7	thresh: 1
0.02	dim: 0	window: 3	skip: 1	k: 7	thresh: 2
0.02	dim: 0	window: 3	skip: 1	k: 7	thresh: 3
0.22	dim: 0	window: 3	skip: 1	k: 7	thresh: 4
0.22	dim: 0	window: 3	skip: 1	k: 7	thresh: 5
0.22	dim: 0	window: 3	skip: 1	k: 7	thresh: 6
0.22	dim: 0	window: 3	skip: 1	k: 7	thresh: 7
0.35	dim: 0	window: 3	skip: 1	k: 7	thresh: 8
0.35	dim: 0	window: 3	skip: 1	k: 7	thresh: 9
0.35	dim: 0	window: 3	skip: 1	k: 7	thresh: 10
0.35	dim: 0	window: 3	skip: 1	k: 7	thresh: 11
0.57	dim: 0	window: 3	skip: 1	k: 7	thresh: 12
0.57	dim: 0	window: 3	skip: 1	k: 7	thresh: 13
0.57	dim: 0	window: 3	skip: 1	k: 7	thresh: 14
0.57	dim: 0	window: 3	skip: 1	k: 7	thresh: 15
0.53	dim: 0	window: 3	skip: 1	k: 7	thresh: 16
0.53	dim: 0	window: 3	skip: 1	k: 7	thresh: 17
0.53	dim: 0	window: 3	skip: 1	k: 7	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 7	thresh: 19
0.01	dim: 0	window: 3	skip: 1	k: 8	thresh: 1
0.02	dim: 0	window: 3	skip: 1	k: 8	thresh: 2
0.02	dim: 0	window: 3	skip: 1	k: 8	thresh: 3
0.22	dim: 0	window: 3	skip: 1	k: 8	thresh: 4
0.22	dim: 0	window: 3	skip: 1	k: 8	thresh: 5
0.22	dim: 0	window: 3	skip: 1	k: 8	thresh: 6
0.22	dim: 0	window: 3	skip: 1	k: 8	thresh: 7
0.35	dim: 0	window: 3	skip: 1	k: 8	thresh: 8
0.35	dim: 0	window: 3	skip: 1	k: 8	thresh: 9
0.35	dim: 0	window: 3	skip: 1	k: 8	thresh: 10
0.35	dim: 0	window: 3	skip: 1	k: 8	thresh: 11
0.57	dim: 0	window: 3	skip: 1	k: 8	thresh: 12
0.57	dim: 0	window: 3	skip: 1	k: 8	thresh: 13
0.57	dim: 0	window: 3	skip: 1	k: 8	thresh: 14
0.57	dim: 0	window: 3	skip: 1	k: 8	thresh: 15
0.53	dim: 0	window: 3	skip: 1	k: 8	thresh: 16
0.53	dim: 0	window: 3	skip: 1	k: 8	thresh: 17
0.53	dim: 0	window: 3	skip: 1	k: 8	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 8	thresh: 19
0.01	dim: 0	window: 3	skip: 1	k: 9	thresh: 1
0.02	dim: 0	window: 3	skip: 1	k: 9	thresh: 2
0.02	dim: 0	window: 3	skip: 1	k: 9	thresh: 3
0.22	dim: 0	window: 3	skip: 1	k: 9	thresh: 4
0.22	dim: 0	window: 3	skip: 1	k: 9	thresh: 5
0.22	dim: 0	window: 3	skip: 1	k: 9	thresh: 6
0.22	dim: 0	window: 3	skip: 1	k: 9	thresh: 7
0.35	dim: 0	window: 3	skip: 1	k: 9	thresh: 8
0.35	dim: 0	window: 3	skip: 1	k: 9	thresh: 9
0.35	dim: 0	window: 3	skip: 1	k: 9	thresh: 10
0.35	dim: 0	window: 3	skip: 1	k: 9	thresh: 11
0.57	dim: 0	window: 3	skip: 1	k: 9	thresh: 12
0.57	dim: 0	window: 3	skip: 1	k: 9	thresh: 13
0.57	dim: 0	window: 3	skip: 1	k: 9	thresh: 14
0.57	dim: 0	window: 3	skip: 1	k: 9	thresh: 15
0.53	dim: 0	window: 3	skip: 1	k: 9	thresh: 16
0.53	dim: 0	window: 3	skip: 1	k: 9	thresh: 17
0.53	dim: 0	window: 3	skip: 1	k: 9	thresh: 18
0.53	dim: 0	window: 3	skip: 1	k: 9	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 2	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 2	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 2	thresh: 3
0.21	dim: 0	window: 4	skip: 1	k: 2	thresh: 4
0.21	dim: 0	window: 4	skip: 1	k: 2	thresh: 5
0.21	dim: 0	window: 4	skip: 1	k: 2	thresh: 6
0.21	dim: 0	window: 4	skip: 1	k: 2	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 2	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 2	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 2	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 2	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 2	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 2	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 2	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 2	thresh: 15
0.44	dim: 0	window: 4	skip: 1	k: 2	thresh: 16
0.44	dim: 0	window: 4	skip: 1	k: 2	thresh: 17
0.44	dim: 0	window: 4	skip: 1	k: 2	thresh: 18
0.44	dim: 0	window: 4	skip: 1	k: 2	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 3	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 3	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 3	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 3	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 3	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 3	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 3	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 3	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 3	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 3	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 3	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 3	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 4	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 4	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 4	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 4	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 4	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 4	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 4	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 4	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 4	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 4	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 4	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 4	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 5	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 5	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 5	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 5	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 5	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 5	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 5	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 5	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 5	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 5	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 5	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 5	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 6	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 6	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 6	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 6	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 6	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 6	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 6	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 6	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 6	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 6	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 6	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 6	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 7	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 7	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 7	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 7	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 7	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 7	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 7	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 7	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 7	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 7	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 7	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 7	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 8	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 8	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 8	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 8	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 8	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 8	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 8	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 8	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 8	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 8	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 8	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 8	thresh: 19
0.01	dim: 0	window: 4	skip: 1	k: 9	thresh: 1
0.03	dim: 0	window: 4	skip: 1	k: 9	thresh: 2
0.03	dim: 0	window: 4	skip: 1	k: 9	thresh: 3
0.2	dim: 0	window: 4	skip: 1	k: 9	thresh: 4
0.2	dim: 0	window: 4	skip: 1	k: 9	thresh: 5
0.2	dim: 0	window: 4	skip: 1	k: 9	thresh: 6
0.2	dim: 0	window: 4	skip: 1	k: 9	thresh: 7
0.37	dim: 0	window: 4	skip: 1	k: 9	thresh: 8
0.37	dim: 0	window: 4	skip: 1	k: 9	thresh: 9
0.37	dim: 0	window: 4	skip: 1	k: 9	thresh: 10
0.37	dim: 0	window: 4	skip: 1	k: 9	thresh: 11
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 12
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 13
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 14
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 15
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 16
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 17
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 18
0.45	dim: 0	window: 4	skip: 1	k: 9	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 2	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 2	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 2	thresh: 3
0.21	dim: 0	window: 5	skip: 1	k: 2	thresh: 4
0.21	dim: 0	window: 5	skip: 1	k: 2	thresh: 5
0.21	dim: 0	window: 5	skip: 1	k: 2	thresh: 6
0.21	dim: 0	window: 5	skip: 1	k: 2	thresh: 7
0.35	dim: 0	window: 5	skip: 1	k: 2	thresh: 8
0.35	dim: 0	window: 5	skip: 1	k: 2	thresh: 9
0.35	dim: 0	window: 5	skip: 1	k: 2	thresh: 10
0.35	dim: 0	window: 5	skip: 1	k: 2	thresh: 11
0.4	dim: 0	window: 5	skip: 1	k: 2	thresh: 12
0.4	dim: 0	window: 5	skip: 1	k: 2	thresh: 13
0.4	dim: 0	window: 5	skip: 1	k: 2	thresh: 14
0.4	dim: 0	window: 5	skip: 1	k: 2	thresh: 15
0.41	dim: 0	window: 5	skip: 1	k: 2	thresh: 16
0.41	dim: 0	window: 5	skip: 1	k: 2	thresh: 17
0.41	dim: 0	window: 5	skip: 1	k: 2	thresh: 18
0.41	dim: 0	window: 5	skip: 1	k: 2	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 3	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 3	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 3	thresh: 3
0.2	dim: 0	window: 5	skip: 1	k: 3	thresh: 4
0.2	dim: 0	window: 5	skip: 1	k: 3	thresh: 5
0.2	dim: 0	window: 5	skip: 1	k: 3	thresh: 6
0.2	dim: 0	window: 5	skip: 1	k: 3	thresh: 7
0.33	dim: 0	window: 5	skip: 1	k: 3	thresh: 8
0.33	dim: 0	window: 5	skip: 1	k: 3	thresh: 9
0.33	dim: 0	window: 5	skip: 1	k: 3	thresh: 10
0.33	dim: 0	window: 5	skip: 1	k: 3	thresh: 11
0.43	dim: 0	window: 5	skip: 1	k: 3	thresh: 12
0.43	dim: 0	window: 5	skip: 1	k: 3	thresh: 13
0.43	dim: 0	window: 5	skip: 1	k: 3	thresh: 14
0.43	dim: 0	window: 5	skip: 1	k: 3	thresh: 15
0.41	dim: 0	window: 5	skip: 1	k: 3	thresh: 16
0.41	dim: 0	window: 5	skip: 1	k: 3	thresh: 17
0.41	dim: 0	window: 5	skip: 1	k: 3	thresh: 18
0.41	dim: 0	window: 5	skip: 1	k: 3	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 4	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 4	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 4	thresh: 3
0.18	dim: 0	window: 5	skip: 1	k: 4	thresh: 4
0.18	dim: 0	window: 5	skip: 1	k: 4	thresh: 5
0.18	dim: 0	window: 5	skip: 1	k: 4	thresh: 6
0.18	dim: 0	window: 5	skip: 1	k: 4	thresh: 7
0.33	dim: 0	window: 5	skip: 1	k: 4	thresh: 8
0.33	dim: 0	window: 5	skip: 1	k: 4	thresh: 9
0.33	dim: 0	window: 5	skip: 1	k: 4	thresh: 10
0.33	dim: 0	window: 5	skip: 1	k: 4	thresh: 11
0.43	dim: 0	window: 5	skip: 1	k: 4	thresh: 12
0.43	dim: 0	window: 5	skip: 1	k: 4	thresh: 13
0.43	dim: 0	window: 5	skip: 1	k: 4	thresh: 14
0.43	dim: 0	window: 5	skip: 1	k: 4	thresh: 15
0.41	dim: 0	window: 5	skip: 1	k: 4	thresh: 16
0.41	dim: 0	window: 5	skip: 1	k: 4	thresh: 17
0.41	dim: 0	window: 5	skip: 1	k: 4	thresh: 18
0.41	dim: 0	window: 5	skip: 1	k: 4	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 5	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 5	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 5	thresh: 3
0.18	dim: 0	window: 5	skip: 1	k: 5	thresh: 4
0.18	dim: 0	window: 5	skip: 1	k: 5	thresh: 5
0.18	dim: 0	window: 5	skip: 1	k: 5	thresh: 6
0.18	dim: 0	window: 5	skip: 1	k: 5	thresh: 7
0.33	dim: 0	window: 5	skip: 1	k: 5	thresh: 8
0.33	dim: 0	window: 5	skip: 1	k: 5	thresh: 9
0.33	dim: 0	window: 5	skip: 1	k: 5	thresh: 10
0.33	dim: 0	window: 5	skip: 1	k: 5	thresh: 11
0.43	dim: 0	window: 5	skip: 1	k: 5	thresh: 12
0.43	dim: 0	window: 5	skip: 1	k: 5	thresh: 13
0.43	dim: 0	window: 5	skip: 1	k: 5	thresh: 14
0.43	dim: 0	window: 5	skip: 1	k: 5	thresh: 15
0.41	dim: 0	window: 5	skip: 1	k: 5	thresh: 16
0.41	dim: 0	window: 5	skip: 1	k: 5	thresh: 17
0.41	dim: 0	window: 5	skip: 1	k: 5	thresh: 18
0.41	dim: 0	window: 5	skip: 1	k: 5	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 6	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 6	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 6	thresh: 3
0.18	dim: 0	window: 5	skip: 1	k: 6	thresh: 4
0.18	dim: 0	window: 5	skip: 1	k: 6	thresh: 5
0.18	dim: 0	window: 5	skip: 1	k: 6	thresh: 6
0.18	dim: 0	window: 5	skip: 1	k: 6	thresh: 7
0.33	dim: 0	window: 5	skip: 1	k: 6	thresh: 8
0.33	dim: 0	window: 5	skip: 1	k: 6	thresh: 9
0.33	dim: 0	window: 5	skip: 1	k: 6	thresh: 10
0.33	dim: 0	window: 5	skip: 1	k: 6	thresh: 11
0.43	dim: 0	window: 5	skip: 1	k: 6	thresh: 12
0.43	dim: 0	window: 5	skip: 1	k: 6	thresh: 13
0.43	dim: 0	window: 5	skip: 1	k: 6	thresh: 14
0.43	dim: 0	window: 5	skip: 1	k: 6	thresh: 15
0.41	dim: 0	window: 5	skip: 1	k: 6	thresh: 16
0.41	dim: 0	window: 5	skip: 1	k: 6	thresh: 17
0.41	dim: 0	window: 5	skip: 1	k: 6	thresh: 18
0.41	dim: 0	window: 5	skip: 1	k: 6	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 7	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 7	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 7	thresh: 3
0.18	dim: 0	window: 5	skip: 1	k: 7	thresh: 4
0.18	dim: 0	window: 5	skip: 1	k: 7	thresh: 5
0.18	dim: 0	window: 5	skip: 1	k: 7	thresh: 6
0.18	dim: 0	window: 5	skip: 1	k: 7	thresh: 7
0.33	dim: 0	window: 5	skip: 1	k: 7	thresh: 8
0.33	dim: 0	window: 5	skip: 1	k: 7	thresh: 9
0.33	dim: 0	window: 5	skip: 1	k: 7	thresh: 10
0.33	dim: 0	window: 5	skip: 1	k: 7	thresh: 11
0.43	dim: 0	window: 5	skip: 1	k: 7	thresh: 12
0.43	dim: 0	window: 5	skip: 1	k: 7	thresh: 13
0.43	dim: 0	window: 5	skip: 1	k: 7	thresh: 14
0.43	dim: 0	window: 5	skip: 1	k: 7	thresh: 15
0.41	dim: 0	window: 5	skip: 1	k: 7	thresh: 16
0.41	dim: 0	window: 5	skip: 1	k: 7	thresh: 17
0.41	dim: 0	window: 5	skip: 1	k: 7	thresh: 18
0.41	dim: 0	window: 5	skip: 1	k: 7	thresh: 19
0.01	dim: 0	window: 5	skip: 1	k: 8	thresh: 1
0.02	dim: 0	window: 5	skip: 1	k: 8	thresh: 2
0.02	dim: 0	window: 5	skip: 1	k: 8	thresh: 3
0.18	dim: 0	window: 5	skip: 1	k: 8	thresh: 4
0.18	dim: 0	window: 5	skip: 1	k: 8	thresh: 5
0.18	dim: 0	window: 5	skip: 1	k: 8	thresh: 6
